y_test,logreg_preds,logreg_prob,rf_preds
yes,no,0.46880129555369665,yes
no,no,0.0351883298645005,no
no,no,0.029460058854661377,no
no,yes,0.7908915530036206,yes
no,no,0.2578902607565195,no
yes,yes,0.7137000236754087,yes
no,no,0.0661468247780114,no
yes,yes,0.5948542837112447,yes
no,no,0.05592867566388604,no
no,no,0.040929452863041164,no
no,no,0.2455547617892716,no
no,no,0.060476685280502394,no
no,no,0.07518809454701256,no
no,no,0.0344722363520655,no
no,no,0.0575471093104074,no
no,no,0.0512598596083982,no
no,no,0.02269981069785323,no
no,no,0.05130630756517768,no
no,no,0.03781986051521915,no
no,no,0.0686779791926381,no
no,no,0.03509029891961381,no
no,no,0.0434421238068879,no
no,no,0.052336694702681014,no
no,no,0.04808301927969016,no
no,no,0.04967126091492332,no
no,no,0.04407363042854106,no
no,no,0.04590275928674144,no
no,no,0.039121574496153715,no
no,no,0.026117057700879808,no
no,no,0.06945616414059864,no
no,no,0.3102121782265965,no
no,no,0.02688247315728704,no
no,no,0.037861759794660624,no
no,no,0.06755490090884764,no
no,no,0.08245892894705126,no
no,no,0.0330104531231321,no
no,no,0.12093431929453897,no
no,no,0.06550669429603151,no
no,no,0.04756447670460188,no
no,no,0.05375269563392854,no
no,no,0.027581077816429857,no
no,no,0.06613246792174192,no
no,no,0.10349469828888412,no
no,no,0.03421914780711107,no
no,no,0.11915337580350528,no
no,no,0.030420153714506883,no
no,no,0.04123883748622167,no
yes,no,0.05345045276120587,no
no,no,0.07388043910649246,no
no,no,0.036317748717090446,no
no,no,0.042991319731469926,no
no,no,0.04852927175721008,no
yes,no,0.06448004323283875,no
no,no,0.3839506439686463,no
no,no,0.0670378785532301,no
no,no,0.058512112628712525,no
no,no,0.051830719650909844,no
no,no,0.022281991372710207,no
no,no,0.10087032605939317,no
no,no,0.0783606786186903,no
no,no,0.0785441928836449,no
no,no,0.02588078498358882,no
no,no,0.07806850704593252,no
no,no,0.022922059628296586,no
no,no,0.028263282643661767,no
no,no,0.05288573029595613,no
no,no,0.02521863927364699,no
no,no,0.032071505431977926,no
no,no,0.05872310294127682,no
no,no,0.10434636797847587,no
no,no,0.024224473336774712,no
no,no,0.06357772499638838,no
no,no,0.038546887354731676,no
no,no,0.06034250727111598,no
no,no,0.07047894008287087,no
no,no,0.03190930116014027,no
no,no,0.06542419448989215,no
no,no,0.05464675113610156,no
no,no,0.0321340430136948,no
no,no,0.13366691865389477,no
no,no,0.11331942236441359,no
no,no,0.04007655814056203,no
no,no,0.04163584736742167,no
yes,no,0.2311820496521195,no
yes,no,0.05340891107095239,no
no,no,0.059208167602486574,no
no,no,0.06802516507367166,no
no,no,0.050142881323071604,no
no,no,0.11708494395765477,no
no,no,0.0586444497141564,no
no,no,0.24459573311231614,yes
no,no,0.05645241043983472,no
yes,no,0.0534347179657178,no
no,no,0.0045584054484910375,no
no,no,0.030521914425074525,no
no,no,0.07628525394684307,no
no,no,0.05768711955317144,no
no,no,0.07878682953536471,no
yes,no,0.0934347605129586,no
no,no,0.057669951321336524,no
no,no,0.11452507588198606,no
no,no,0.045213221312168914,no
no,no,0.035325197683568225,no
no,no,0.0546820731922118,no
no,no,0.03999252538864103,no
no,no,0.03486597383562553,no
no,no,0.31086213324706474,no
no,no,0.04032213731713144,no
no,no,0.05295747334893197,no
no,no,0.055550653006922066,no
no,no,0.034141988911209245,no
no,no,0.13329860360945783,no
no,no,0.059203998901792655,no
no,no,0.03184168621083499,no
no,no,0.033601580683992,no
no,no,0.041085279192590765,no
no,no,0.0629240013069803,no
no,no,0.1384610142340941,no
no,no,0.16755596794914046,no
no,no,0.034039602522174923,no
no,no,0.04969210335296925,no
no,no,0.1794787757856759,no
yes,yes,0.7200496577236999,no
no,no,0.06722678750198655,no
no,no,0.05200488291199298,no
no,no,0.3330049659698446,no
no,no,0.0396422835505257,no
no,no,0.016978935070892348,no
no,no,0.0355093072653466,no
no,yes,0.5323771180895017,yes
no,no,0.028420376706884284,no
no,no,0.06173225661788521,no
yes,yes,0.6995506072157839,yes
no,no,0.03826194519879718,no
no,no,0.03730139532659487,no
no,no,0.037947204691271295,no
no,no,0.046994446643284955,no
no,no,0.10778429104840678,no
no,no,0.051984172849634976,no
no,no,0.02926194213744094,no
yes,no,0.04630625513137868,no
no,no,0.04185067687496047,no
no,no,0.02717098418175509,no
no,no,0.049168180921743465,no
no,no,0.03273306789737163,no
yes,yes,0.717695965677411,yes
no,no,0.04678278263654064,no
no,no,0.07661476651590397,no
no,no,0.11778961225539972,no
no,no,0.10837114644551347,no
yes,yes,0.6075538383824136,yes
no,no,0.25599312151100656,no
yes,no,0.05032535779544257,no
no,no,0.06628485529512651,no
no,no,0.00928577128484857,no
no,no,0.08804614153641106,no
no,no,0.027870037213058824,no
no,no,0.030854593562283216,no
no,no,0.06569310136086547,no
no,no,0.03426220938266789,no
no,no,0.08462869004352849,no
no,no,0.05345496002704922,no
no,no,0.06416807167803133,no
no,no,0.03392416141564116,no
no,no,0.045681039977120315,no
no,no,0.025761004168975053,no
no,no,0.04513796290824164,no
no,no,0.0369379420506681,no
no,no,0.06287633579531754,no
no,no,0.336135484525423,yes
no,no,0.06124971650500617,no
no,no,0.06014509988122293,no
no,no,0.0680691920517349,no
yes,no,0.30204295054945585,no
no,no,0.2586425298890891,no
no,no,0.05091190413031086,no
no,no,0.0316881289795783,no
no,no,0.061463802926960194,no
yes,no,0.03244361131452083,no
yes,no,0.3050731753511405,yes
no,no,0.3424784336356045,no
no,no,0.062141845055791116,no
no,no,0.48664830271833537,no
no,no,0.026973570906293102,no
no,no,0.0318808792608736,no
no,no,0.06632034911520357,no
no,no,0.03985771468108734,no
no,no,0.15597365040145136,no
no,no,0.02892587260005016,no
no,no,0.04950706227486124,no
no,no,0.028544311588619545,no
yes,no,0.13379544972197124,no
no,no,0.08452403353546842,no
yes,no,0.42662577275100383,no
yes,no,0.29622352447873024,no
no,no,0.08007455754047445,no
no,no,0.23847463323906468,yes
no,no,0.04944717891307323,no
yes,no,0.03660907615145499,no
no,no,0.050469334150403486,no
no,no,0.06335206615375151,no
no,no,0.2815995367491707,no
no,no,0.01578557662206533,no
no,no,0.01946169605527859,no
no,no,0.054921674170825836,no
no,no,0.07047632375128811,no
no,no,0.07118041499780023,no
no,no,0.037932902215202714,no
no,no,0.024693319203369275,no
no,no,0.060813169064440745,no
no,no,0.18870792533164302,no
no,no,0.03689523164417525,no
no,no,0.07270941707824544,no
no,no,0.08095854486440318,no
no,no,0.034806236878132876,no
no,no,0.06920838666353656,no
no,no,0.050690537870266075,no
no,no,0.025952070188294006,no
no,no,0.05340560081902503,no
no,no,0.03866534728061941,no
yes,no,0.040534568340058696,no
no,no,0.03672811408621013,no
no,no,0.04883022369468953,no
no,no,0.04694516673105723,no
no,no,0.03895384229593331,no
no,no,0.026316698576639295,no
no,no,0.02076308508709008,no
no,no,0.08391715272274144,no
no,no,0.03496938266186486,no
no,no,0.09167401695395491,no
no,no,0.024495357607732263,no
no,no,0.04937419399190993,no
no,no,0.04063533824114667,no
no,no,0.04315377282257002,no
no,no,0.018701669901378566,no
no,no,0.04556593843864071,no
no,no,0.03232286923795859,no
no,no,0.034573183155994204,no
no,no,0.029476360186724365,no
no,no,0.028774535258372317,no
no,no,0.031584732528817216,no
no,no,0.031282361839908415,no
no,no,0.04673200770303168,no
no,no,0.03409784199524847,no
no,no,0.0511113287706408,no
no,no,0.4321098229337439,no
no,no,0.05730615791416376,no
no,no,0.04447132660806969,no
no,no,0.043706123406986694,no
no,no,0.05764965363725018,no
no,no,0.052248378942799094,no
no,no,0.06215866531132083,no
no,no,0.03668305015194118,no
no,no,0.08224218030816238,no
no,no,0.050057836461564684,no
no,no,0.0519749566710485,no
no,no,0.048328428701778746,no
no,no,0.029770243624459493,no
no,no,0.083669454570139,no
no,no,0.033022589642334094,no
no,no,0.07564177534804914,no
no,no,0.03665914512296007,no
no,no,0.05734410556243518,no
no,no,0.0497682816823887,no
no,no,0.011839973459199127,no
no,no,0.19007162768256924,no
no,no,0.3721465085657453,yes
no,no,0.029913852430104988,no
no,no,0.024550964831453196,no
yes,no,0.052581429814116114,no
no,no,0.05449695502746696,no
no,no,0.03924591370159587,no
no,no,0.14422088859514276,no
no,no,0.03304359510571473,no
no,no,0.08612170385828428,no
no,no,0.34686949308468057,no
no,no,0.07838400013008667,no
no,no,0.1638755297276513,no
no,no,0.05190576125971064,no
no,no,0.03586813227927154,no
no,no,0.030341878731387672,no
no,no,0.3011292463413174,yes
no,no,0.05141182117397778,no
no,no,0.04131707786094849,no
no,no,0.06067377351198211,no
no,no,0.06786974846658884,no
no,no,0.028239437236772694,no
no,no,0.050361440380482334,no
no,no,0.0442150920285009,no
no,no,0.1610199595295919,no
no,no,0.03612540243111105,no
yes,no,0.07360499494228633,no
no,no,0.10745637193791824,no
no,no,0.025463645816610533,no
no,no,0.08126052199435727,no
no,no,0.042712537726583955,no
no,no,0.036488335469753136,no
no,no,0.03949358659930677,no
no,no,0.052766817420221254,no
no,no,0.06975365068557336,no
no,no,0.03776591998901785,no
no,no,0.03778452904177472,no
no,no,0.016571541062369213,no
no,no,0.029219929170861983,yes
no,no,0.050487382776400906,no
no,no,0.46908927836053804,yes
no,no,0.033052259331702985,no
yes,no,0.07775823724969293,no
no,no,0.23056660577236668,no
no,no,0.06372324713321956,no
no,no,0.04920710159447085,no
no,no,0.06629001621041065,no
no,yes,0.6435414609681503,yes
no,no,0.03987047848827778,no
no,no,0.02831683477873005,no
no,no,0.08350178515332007,no
no,no,0.1144170032790093,no
yes,no,0.4495902201994145,no
no,no,0.019914668557510895,no
no,no,0.06658333844798527,no
yes,yes,0.7227374924953405,yes
no,no,0.036587539531868066,no
no,no,0.22666240489240685,no
no,no,0.08496881504082503,no
no,no,0.04303062369114465,no
no,yes,0.7411700614972218,yes
no,no,0.05510802986896772,no
no,no,0.0900268876447661,no
no,no,0.16520370738745055,no
yes,yes,0.7164509800561372,yes
yes,no,0.43419027602875065,no
no,no,0.0325280833715677,no
no,no,0.10548393728916447,no
no,no,0.04933445776383959,no
no,no,0.030913268247858262,no
no,no,0.07137404471940294,no
no,no,0.05618176495272086,no
no,no,0.040126897384148846,no
yes,no,0.29760512217127144,no
no,no,0.15311714541042595,no
no,no,0.06889717463529525,no
no,no,0.05384155103088637,no
no,no,0.06164505680717932,no
no,no,0.09528615754908319,no
no,no,0.05032515587515464,no
yes,no,0.04394486905169733,yes
no,no,0.0478273742004498,no
no,no,0.4464082673294676,no
no,no,0.09506724792904933,no
yes,no,0.07137404471940294,no
no,no,0.06638726326766722,no
no,yes,0.6708415539254832,yes
no,no,0.04069388924849428,no
no,no,0.05517561090736686,no
no,no,0.03664019353455486,no
no,no,0.04028816005955987,no
no,no,0.031423164924499467,yes
no,no,0.03222361606537438,no
yes,yes,0.5797612059168967,yes
yes,no,0.0725977277000321,no
no,no,0.42107657626507267,no
no,no,0.04950649416724018,no
no,no,0.031760392991393264,no
no,no,0.24779354932250844,yes
no,no,0.03807474604932595,no
no,no,0.06601523923565182,no
no,no,0.04246479219582065,no
no,no,0.0691392032329013,no
yes,no,0.24492901866211675,no
yes,no,0.03821979320206886,no
no,no,0.4806931166312398,yes
no,no,0.07034585333296721,no
no,no,0.12872961064081057,no
no,no,0.37166913821578373,yes
no,no,0.03368431138614649,no
no,no,0.03203662198606437,no
no,no,0.03676128733106601,yes
no,no,0.07123846476836303,no
no,yes,0.6142421529394483,yes
no,no,0.0345872098907057,no
no,no,0.06774044516910753,no
no,no,0.29471310243436377,no
no,no,0.07294442516804979,yes
yes,no,0.043447299644844894,no
no,no,0.043078272005552094,no
no,no,0.0252103460363719,no
no,no,0.128970049151777,no
no,no,0.12225612852231407,no
no,no,0.044814579248311115,no
no,no,0.022233785613510883,no
no,no,0.02293033302055964,no
no,no,0.2005925803451117,no
yes,no,0.3555056743442837,no
yes,no,0.08041323309415463,no
no,no,0.12173712710349778,no
no,no,0.03759615700897124,no
yes,no,0.060009483784678005,no
no,no,0.07145728135402307,no
yes,no,0.10071972515845089,no
no,no,0.061958919296780525,no
no,no,0.07858540748463634,no
no,no,0.06348471782544392,no
no,no,0.03171720777838542,no
no,no,0.04949265298400484,no
no,yes,0.6821260238239747,no
yes,no,0.08801347775852059,no
no,no,0.03643705829813589,no
no,no,0.09436203390667806,no
no,no,0.020721780391833554,no
no,no,0.031764585654782004,no
no,no,0.06865026993195963,no
no,no,0.06381299248117048,no
no,no,0.3012698834628246,no
no,no,0.044271783356921425,no
no,no,0.08358026593524259,no
no,no,0.45639910546293627,no
yes,yes,0.7340633146533673,yes
no,no,0.04941758251226994,no
no,no,0.3092917083543041,yes
no,no,0.053479366834295064,no
no,no,0.07567706935555941,no
no,no,0.029018585775460303,no
yes,no,0.11651681904164998,no
no,no,0.1007907335555391,no
yes,yes,0.7747278600700312,yes
no,no,0.056850880059957996,no
no,no,0.11314490599646847,no
no,no,0.03325115194779425,no
no,no,0.04054196064035258,no
no,no,0.03675554664012233,no
no,no,0.026037990162686316,no
no,no,0.05307619723868295,no
no,no,0.04707048417067923,no
no,no,0.055572885801795695,no
no,no,0.035208005119518736,no
no,no,0.057374948515580206,no
no,no,0.04226687109081242,no
yes,no,0.4303251802927086,yes
no,no,0.09392729230893272,no
no,no,0.1140255638836485,no
no,no,0.03568211802156906,no
no,no,0.029326113286983813,no
no,no,0.03454245648954405,no
no,no,0.10242061571366659,no
no,no,0.06504418820516632,no
no,no,0.04828623494631866,no
no,no,0.03146386494180232,no
no,no,0.028731081771441788,no
yes,no,0.21765051109105596,no
no,no,0.049617109400527236,no
no,no,0.036049925475347376,no
no,no,0.07815456178839358,no
no,no,0.06983960850695137,no
no,no,0.03444745218788337,no
no,no,0.06902404219845618,no
no,no,0.04765467584472593,no
no,no,0.06415852837681565,no
no,no,0.07858821098378435,no
no,no,0.04630625513137868,no
no,no,0.031932262095142154,no
no,no,0.06741199837915528,no
no,no,0.09503282405890064,no
no,no,0.032873948623070796,no
no,no,0.039541385171023166,no
no,no,0.04184711375214117,no
no,no,0.07928537139266442,no
no,no,0.18807672827134872,no
no,no,0.05535859266148848,no
no,no,0.02934022117409988,no
no,no,0.029289887144168,no
no,no,0.03121683371221114,no
no,no,0.03936663345909467,no
yes,no,0.030292303598935914,no
no,no,0.04161705893590341,no
no,no,0.054452618381376695,no
no,no,0.02236563396835348,no
no,no,0.039850506868596584,no
no,no,0.08366963536850693,no
yes,no,0.2531724404139048,no
no,no,0.03362357748953602,no
no,no,0.04230332167203353,no
no,no,0.06203219782544228,no
no,no,0.08368565824709634,no
no,no,0.18152843937898655,no
no,no,0.10578811573969399,no
no,no,0.03647207245132862,no
no,no,0.029957581039258562,no
no,no,0.05473295471961188,no
no,no,0.1297363862788853,no
yes,no,0.057104373354364885,no
no,no,0.06438472018720785,no
no,no,0.052061188917752625,no
yes,no,0.0632953352273525,no
no,no,0.05603674784604332,no
yes,no,0.4224466090151227,no
no,no,0.08471348780586849,no
no,no,0.054347805920764665,no
no,no,0.15521694223620433,no
no,no,0.11036177760798148,no
no,no,0.0572109212018926,no
no,no,0.03691693063261728,no
yes,no,0.48366010249824154,no
no,no,0.059203998901792655,no
no,no,0.05442877275211387,no
no,no,0.0517219183761333,no
no,no,0.044274328238123314,no
no,no,0.20329531842152018,no
no,no,0.07946886815964967,no
yes,yes,0.5746782720187217,no
no,no,0.038439959474428624,no
no,no,0.06259620966800818,no
yes,no,0.029088581677721933,no
no,no,0.07194901808563918,no
no,no,0.09744327735534142,no
no,no,0.06778032782283139,no
no,no,0.053909138728520434,no
no,no,0.05050878537226211,no
no,no,0.08094512349660582,no
no,no,0.06153116511679072,yes
yes,no,0.326290691040554,no
no,no,0.03209914594474111,no
no,no,0.07182658999274902,no
no,no,0.035469991200103426,no
yes,no,0.2753325255033324,no
no,no,0.0360131018208115,no
no,no,0.22306905179857084,no
no,no,0.0460237728686059,no
no,no,0.03041753710537977,no
no,no,0.21919455882439978,no
yes,no,0.047715517279518754,no
yes,yes,0.5552829959662287,yes
no,no,0.059586295690281586,no
no,no,0.08299016927021693,no
no,no,0.04696414768413163,no
no,no,0.050539226326477914,no
no,no,0.06753573466147925,no
yes,no,0.0911186863296032,no
no,no,0.1304754739617956,no
yes,no,0.047308017333557655,no
no,no,0.07359721279592021,no
no,no,0.08225678858546018,no
no,no,0.06341175533921825,no
no,no,0.07339291660562397,no
no,no,0.02221945707092655,no
no,no,0.05596028743137169,no
no,no,0.036999955930142304,no
no,no,0.3281792273303565,no
no,no,0.07386593616028819,no
no,no,0.05308999556371964,no
no,no,0.06817892413769265,no
no,no,0.07118041499780023,no
no,no,0.06407428751957576,no
no,no,0.12561366063628676,no
no,no,0.036440485891474014,no
no,no,0.038853989927055146,no
no,no,0.04286350314671336,no
no,no,0.09780645282620429,no
no,no,0.08362553088908961,no
no,no,0.06677961251874567,no
no,no,0.039883684885619664,no
no,no,0.032202671113041356,no
no,no,0.036979329163250134,no
no,no,0.05390505718274807,no
no,no,0.1546009782307731,no
no,no,0.040075115459332844,no
yes,no,0.0893569537803379,no
no,no,0.07523171814964974,no
no,no,0.24115399013264005,no
no,no,0.0734277198890116,no
no,no,0.36542667518284866,no
no,no,0.019219539314965603,no
no,no,0.12998292486873395,no
no,no,0.038279767608413215,no
no,no,0.03403133832334716,no
no,no,0.12288140519478724,no
yes,yes,0.7544874094576594,yes
no,no,0.06897618068998945,no
no,no,0.06261004376709223,no
no,no,0.03068603393255762,no
no,no,0.034514083776921306,no
no,no,0.03990279843753115,no
no,no,0.029605197934302746,no
yes,yes,0.5038309165703057,yes
no,no,0.07557228734669424,no
no,no,0.03329157722171983,no
no,no,0.0751477878905059,no
no,no,0.04776315275077533,no
no,no,0.06482550835005124,no
no,no,0.048292383785304614,no
yes,yes,0.8465567726040136,yes
no,no,0.14902395989958606,no
yes,no,0.038004809714801364,no
no,no,0.0763768659484481,no
no,no,0.045677154599918876,no
no,no,0.06910736612259859,no
no,no,0.053355053980645765,no
no,no,0.02721801748712426,no
no,no,0.04892426569467922,no
no,no,0.37596466889797003,no
yes,no,0.03790907200444835,no
no,no,0.11719320727421745,no
no,no,0.03780695390439787,no
no,no,0.049915819119377716,no
no,no,0.06693363906204847,no
no,no,0.20265241590092942,no
yes,no,0.36115824923287027,no
yes,no,0.041441290971799466,no
no,no,0.05262670018243681,no
no,no,0.06975869194804123,no
no,no,0.0749522555613307,no
yes,no,0.04024507229973586,no
no,no,0.08220368570232207,no
no,no,0.08451096013918379,no
no,no,0.06775280086064062,no
no,no,0.06872730810009973,no
no,no,0.02854603736976154,no
no,no,0.22238957050056934,no
no,no,0.06412462064908449,no
no,no,0.06666668007287921,yes
no,no,0.06302416647873595,no
no,no,0.040725659876893645,no
no,no,0.03560128910754335,no
no,no,0.10111190022730836,no
no,no,0.3393514869035682,no
no,no,0.08656700048690276,no
no,no,0.04996456969364595,no
no,no,0.03873557043555724,no
no,no,0.079841931379903,no
no,no,0.07655697799695318,no
no,no,0.04630937177337306,no
yes,yes,0.6608444401446332,yes
yes,yes,0.6727797996151402,yes
no,no,0.08423799899131573,no
no,no,0.028514324465451612,no
no,no,0.030913268247858262,no
no,no,0.05339315512698402,no
yes,no,0.21703663612469257,no
no,no,0.03896256925850576,no
no,no,0.032257509786525244,no
no,no,0.08044276571462573,no
no,no,0.08466349844904304,no
no,no,0.06612260771931266,no
no,no,0.05320583930651342,no
no,no,0.03848113821418458,no
no,no,0.36795882864302565,no
no,no,0.04486171799118602,no
no,no,0.03521676543680528,no
no,no,0.04145652903744614,no
yes,no,0.08368565824709634,no
no,no,0.039116217678578966,no
no,no,0.10347486737862185,no
no,no,0.06814939965173392,no
yes,no,0.36705435485204163,yes
no,no,0.245503820011818,no
no,no,0.10030569269670031,no
no,no,0.1316423780393562,no
no,no,0.430696882032693,no
no,no,0.04636629744535239,no
no,no,0.45226004141615433,yes
no,no,0.038543700452516434,no
no,no,0.08569954990604318,no
no,no,0.06502268994560029,no
no,no,0.0734069239005135,no
no,no,0.06403127217147986,no
no,no,0.03417061139979207,no
no,no,0.061042993280650826,no
no,no,0.02197523561895975,no
no,no,0.07513188121871953,no
no,no,0.03824355478707571,no
no,no,0.06549020004072,no
no,no,0.20034509645697243,no
no,no,0.07407923019198011,no
yes,no,0.2660338650851973,yes
no,no,0.04267525255100049,no
no,no,0.03573580842522469,no
no,no,0.21559786363081804,no
no,no,0.012551020742876316,no
no,no,0.036678739982618044,no
no,no,0.047526876715100044,no
yes,no,0.055484800341789826,no
yes,yes,0.5661335149587702,no
yes,no,0.23701888856045666,no
no,no,0.060880676165236805,no
no,no,0.05389907325980351,no
no,no,0.0674391676159226,no
no,no,0.054790699601353694,no
no,no,0.06789248698014673,no
no,no,0.10698033253451592,no
no,no,0.0798641767283289,no
no,no,0.0386701486101511,no
no,no,0.029741459896056005,no
no,no,0.463161804675561,no
no,no,0.04538216831727062,no
no,no,0.016551867056374833,no
no,no,0.06085006614711796,no
no,no,0.05990132851518194,no
no,no,0.04283812782665984,no
yes,yes,0.7333193762671384,yes
no,no,0.059941722619658355,no
no,no,0.11164267556793962,no
no,no,0.08439434548887674,yes
no,no,0.05335391927963012,no
no,no,0.029718747011713634,no
yes,yes,0.7554381040810388,yes
no,no,0.08093034004171501,no
yes,yes,0.7481538044485412,yes
yes,no,0.24286833946422645,no
no,no,0.049076558342874194,no
no,no,0.03973098718705736,no
no,no,0.20425429175275647,no
yes,no,0.39337314275298135,no
no,no,0.07763580853734717,no
no,no,0.06545620909026345,no
no,no,0.023681968747656705,no
no,no,0.06995849549570954,no
no,no,0.03734295630375604,no
no,no,0.09552411649472412,no
no,no,0.03130700242275577,no
no,no,0.13275579518878247,no
no,no,0.07159658340709742,no
no,no,0.08937373927588678,no
no,no,0.03662392052315996,no
no,no,0.12246488986895981,no
no,no,0.041684335395928224,no
no,no,0.08741357162321768,no
no,no,0.28988265097240246,no
no,no,0.0773487533802063,no
no,no,0.052619077122146016,no
yes,no,0.035006738541891555,no
no,no,0.034613858770426234,no
no,no,0.06656521644736753,no
no,no,0.2195457534730411,no
no,no,0.026033701829631644,no
no,no,0.07983030278918654,no
no,no,0.0668437220541683,no
no,no,0.027013428823443708,no
no,no,0.22812336963910626,no
no,no,0.024925295211633496,no
yes,no,0.2150950387942669,yes
no,no,0.07731208450859517,no
no,no,0.03962075946227111,no
no,no,0.030478592099587223,no
no,no,0.03369260093663451,no
no,no,0.03677978925861164,no
no,no,0.04406870154976949,no
no,no,0.046284739105504034,no
no,no,0.04457425873899301,no
no,no,0.05433311212457966,yes
no,no,0.06448678414077123,no
no,no,0.025840053979523787,no
no,no,0.03169000099785593,no
no,no,0.1507903304338595,no
no,no,0.0603852799057038,no
no,no,0.10030569269670031,no
no,no,0.07859504942319903,no
no,no,0.12059620469334151,no
no,no,0.048556572853881895,no
no,no,0.044539016192737556,no
no,no,0.26489293551058835,no
no,no,0.051483437839126234,no
no,no,0.09475443855506947,no
no,no,0.05179087514019777,no
no,no,0.030985344241887817,no
no,no,0.32848399549988133,no
no,no,0.052020042187076426,no
no,no,0.048073798710773386,no
yes,no,0.0687648421859914,no
yes,yes,0.6454916879591645,yes
no,no,0.0467524314133767,no
no,no,0.04641400025897079,no
no,no,0.06710194750003792,no
no,no,0.04359197588445585,no
yes,no,0.2596074377308219,no
no,no,0.05236141320376664,no
no,no,0.0804756612508523,no
no,no,0.07038769852057092,no
no,no,0.13056798926917745,no
yes,no,0.06971121054621157,no
no,no,0.10007453956415441,no
no,no,0.05640530985035088,no
no,no,0.03163912604350208,no
no,no,0.049534984629505265,no
no,no,0.043582706627212725,no
no,no,0.32183445788792553,yes
yes,no,0.3760777497450041,yes
no,no,0.0629054407470238,no
no,no,0.03853757252604478,no
no,no,0.06461314557083987,no
no,no,0.05398080296846329,no
no,no,0.06147950245613279,no
no,no,0.0734862960051286,no
no,no,0.04185067687496047,no
no,no,0.03671414809018683,no
no,no,0.18791985882607007,no
no,no,0.04501521709498173,no
no,no,0.09322708857306058,no
no,no,0.06294417432865723,no
no,no,0.018451268762718926,no
no,no,0.11769415468769363,no
no,no,0.07956563924229239,no
no,no,0.03601667899252616,no
no,no,0.07212753666542723,no
no,no,0.20192383107823517,no
no,no,0.09676892548526435,no
no,no,0.06804110288826322,no
no,no,0.10234379319527241,no
yes,no,0.37607273347482073,no
no,no,0.045301877017503385,no
no,no,0.08944514904174244,no
no,no,0.06866634341344045,no
no,no,0.12573980328163464,no
no,no,0.06059853585126887,no
no,no,0.03369815355693236,no
no,no,0.06868714525733886,no
no,no,0.028170032312753054,no
no,no,0.0639117067163625,no
yes,no,0.31669539243999495,no
no,no,0.03343737193936222,no
no,no,0.07633253409979072,no
no,no,0.07346909921371614,no
no,no,0.056325977333214795,no
no,no,0.0303376424577754,no
no,no,0.03823840012111321,no
no,no,0.13243777525077038,no
no,no,0.04482980060726063,no
no,no,0.09107317443715338,no
no,no,0.05568275106653374,no
no,no,0.247838480939788,no
no,no,0.2319008385627733,no
no,no,0.22532161468073356,no
yes,yes,0.7651102829800207,yes
no,no,0.035514884544607946,no
no,no,0.0823870806995318,no
no,no,0.06129050105221155,no
no,no,0.03712497928387992,no
no,no,0.03796537250659071,no
no,no,0.03175653169890085,no
no,no,0.07278347327220852,no
no,no,0.026672618203056345,no
no,no,0.06567920044120568,no
no,no,0.04013782733865936,no
no,no,0.06777439667037388,no
no,no,0.04417325176965255,no
no,no,0.03337127294919592,no
no,no,0.052792975560221035,no
no,no,0.08386219874333387,no
no,no,0.02833186404738254,no
no,no,0.13596411935339786,no
no,no,0.06488276734532936,no
no,no,0.0511721227725029,no
no,no,0.20209746626024092,no
no,no,0.03423715277064039,no
no,no,0.03202893334955776,no
yes,yes,0.7855388809934977,yes
no,no,0.027760178729021763,no
no,no,0.09916003581345656,no
no,no,0.058017833081863646,no
no,no,0.23401231965934585,no
no,no,0.02290328272460405,no
no,no,0.027034890031873312,no
no,no,0.018514593979303436,no
no,no,0.06336634102251662,no
no,no,0.06392731925594554,no
no,no,0.032613398274430626,no
no,no,0.03269158006604448,no
yes,yes,0.8730147067314188,yes
no,no,0.03298204996205739,no
no,no,0.12918188758088026,no
no,no,0.035546873347306385,no
no,no,0.04749956452632869,no
no,no,0.07286709753224375,no
no,no,0.0651496004312938,no
no,no,0.08748337097817052,no
no,no,0.04600771362279922,no
yes,no,0.08289157008289014,no
yes,no,0.06453723831205951,no
no,no,0.06851857883149504,no
no,no,0.11270434151281108,no
no,no,0.043151141873951714,no
no,no,0.04560536874421413,no
no,no,0.032505294940198416,no
no,no,0.048357844219506056,no
no,no,0.04182564004153709,no
no,no,0.020707232366160795,no
no,no,0.2075625344170098,no
no,no,0.03783274566037537,no
no,no,0.039414038773223914,no
no,no,0.03862837587579298,no
no,no,0.055404848041073596,no
no,no,0.06716710597196356,no
no,no,0.059942894002746154,no
no,no,0.03187930251626712,no
no,no,0.03940256222093007,no
no,no,0.020626721635873452,no
no,no,0.024094833054522823,no
no,no,0.05289329015178666,no
no,no,0.042545525699392676,no
no,no,0.07106700077889636,no
no,no,0.04555425009050164,no
no,no,0.10645685574783371,no
no,no,0.07020277741717543,no
no,no,0.04922969597659932,no
no,no,0.04552969635384096,no
no,no,0.028784032453295718,no
no,no,0.083362102738454,no
no,no,0.04095922936414118,no
yes,no,0.3830386511879104,yes
no,no,0.03734785838570785,no
no,no,0.09040978398934911,no
no,no,0.15558910908789206,no
no,no,0.059426986877248164,no
no,no,0.0229648159139598,no
no,no,0.03362169294715951,no
no,no,0.10365087504555212,no
no,no,0.06368584435986994,no
no,no,0.08675856109332188,no
no,no,0.4240335282319275,yes
no,no,0.061045522493635596,yes
no,no,0.038893110331757554,no
